_id,_pct_missed,_judgments,_hidden,_contention,_pct_contested,_gold_pool,_verify_relationship,verify_relationship_gold,verify_relationship_gold_reason,_golden,chemical_id,chemical_name,disease_id,disease_name,form_sentence,original_job_id,pmid,relation_pair_id,sentence_id,uniq_id
770955712,0.08,13,false,"",0.0,,"",yes_direct,,TRUE,D000319,"<span class=""chemical"">beta-adrenergic blocking drugs</span>",D001919,"<span class=""disease"">bradycardia</span>","Three patients with ischaemic heart disease developed profound cardiac failure, hypotension and <span class=""disease"">bradycardia</span> during combined therapy with verapamil and <span class=""chemical"">beta-adrenergic blocking drugs</span>.",761593.0,6127992.0,6127992_D000319_D001919,6127992_1,bcv_easy_472_sent_work_dev_set_761593
770955713,0.00,11,false,"",0.0,,"",yes_direct,,TRUE,D008775,"<span class=""chemical"">methylprednisolone</span>",D006323,"<span class=""disease"">asystole</span>","We report a case of hypotension, bradycardia, and <span class=""disease"">asystole</span> after intravenous administration of high-dose <span class=""chemical"">methylprednisolone</span> in a 73-year-old patient who underwent electrocardiographic (ECG) monitoring throughout the episode.",761593.0,10074612.0,10074612_D008775_D006323,10074612_1,bcv_easy_1088_sent_work_dev_set_761593
770955714,0.08,12,false,"Paracetamol itself does not cause fulminant, it says paracetamol OVERDOSE. The correct answer is paracetamol-induced.",0.0833,,"",yes_direct,,TRUE,D000082,"<span class=""chemical"">paracetamol</span>",D017114,"<span class=""disease"">fulminant hepatic failure</span>","Acid protease (cathepsin D) activity was increased about tenfold in patients who died and nearly fourfold in those who survived <span class=""disease"">fulminant hepatic failure</span> after <span class=""chemical"">paracetamol</span> overdose, whereas activities were increased equally in patients with <span class=""disease"">fulminant hepatic failure</span> due to viral hepatitis whether or not they survived.",761593.0,7007443.0,7007443_D000082_D017114,7007443_2,bcv_easy_342_sent_work_dev_set_761593
770955715,0.27,11,false,"",0.0,,"",yes_direct,,TRUE,D001393,"<span class=""chemical"">azole</span>",D008133,"<span class=""disease"">Prolongation of QT interval</span>","<span class=""disease"">Prolongation of QT interval</span>, torsades de pointes, and sudden cardiac death have been reported after concomitant administration with erythromycin or <span class=""chemical"">azole</span> antifungal agents, but not with other CYP3A4 inhibitors.",761593.0,9545159.0,9545159_D001393_D008133,9545159_2,bcv_easy_255_sent_work_dev_set_761593
770955716,0.00,11,false,"",0.0,,"",yes_direct,,TRUE,D000420,"<span class=""chemical"">Salbutamol</span>",D013617,"<span class=""disease"">SIAT</span>","CONCLUSION: <span class=""chemical"">Salbutamol</span> is presented here as a possible trigger for <span class=""disease"">SIAT</span>.",761593.0,20552622.0,20552622_D000420_D013617,20552622_10,bcv_easy_45_sent_work_dev_set_761593
770955717,0.08,12,false,the sentence said Neuroleptic malignant syndrome induced by ziprasidone. please check it.,0.0833,,"",yes_direct,,TRUE,C092292,"<span class=""chemical"">ziprasidone</span>",D009459,"<span class=""disease"">Neuroleptic malignant syndrome</span>","<span class=""disease"">Neuroleptic malignant syndrome</span> induced by <span class=""chemical"">ziprasidone</span> on the second day of treatment.",761593.0,17366349.0,17366349_C092292_D009459,17366349_0,bcv_easy_52_sent_work_dev_set_761593
770955718,0.20,20,false,"It causes renal failure WITH anuria, not anuria itself.",0.05,,"",yes_direct,,TRUE,D007069,"<span class=""chemical"">ifosfamide</span>",D001002,"<span class=""disease"">anuria</span>","A sixty-year-old woman with advanced breast cancer, previously treated with cisplatin, developed an irreversible lethal renal failure with <span class=""disease"">anuria</span>, the day after 5 g/m2 bolus <span class=""chemical"">ifosfamide</span>.",761593.0,2320800.0,2320800_D007069_D001002,2320800_1,bcv_easy_404_sent_work_dev_set_761593
770955719,0.12,17,false,"",0.0,,"",yes_direct,,TRUE,D013874,"<span class=""chemical"">thiopental</span>",D012133,"<span class=""disease"">respiratory paralysis</span>","These data suggest naloxone reverses <span class=""disease"">respiratory paralysis</span> produced by <span class=""chemical"">thiopental</span> and involves GABA in its action.",761593.0,2893236.0,2893236_D013874_D012133,2893236_7,bcv_easy_449_sent_work_dev_set_761593
770955720,0.75,12,false,"",0.0,,"",yes_direct,,TRUE,C056299,"<span class=""chemical"">Abbott-53693</span>",D001919,"<span class=""disease"">bradycardia</span>","The pressor responses and <span class=""disease"">bradycardia</span> to the alpha 1-agonist cirazoline (0.6 and 2 micrograms kg-1 i.v.), the alpha 2-agonist <span class=""chemical"">Abbott-53693</span> (1 and 3 micrograms kg-1 i.v.), and noradrenaline (0.1 and 1.0 micrograms kg-1 i.v.) were determined in conscious SHR with and without chronic prazosin pretreatment.",761593.0,1355091.0,1355091_C056299_D001919,1355091_14,bcv_easy_1074_sent_work_dev_set_761593
770955721,0.08,13,false,"",0.0,,"",yes_direct,,TRUE,D000319,"<span class=""chemical"">beta-adrenergic blocking drugs</span>",D007022,"<span class=""disease"">hypotension</span>","Three patients with ischaemic heart disease developed profound cardiac failure, <span class=""disease"">hypotension</span> and bradycardia during combined therapy with verapamil and <span class=""chemical"">beta-adrenergic blocking drugs</span>.",761593.0,6127992.0,6127992_D000319_D007022,6127992_1,bcv_easy_474_sent_work_dev_set_761593
770955722,0.13,15,false,"",0.0,,"",yes_direct,,TRUE,D004977,"<span class=""chemical"">ethambutol</span>",D009901,"<span class=""disease"">optic neuropathy</span>","CLINICAL PICTURE: Three patients with <span class=""chemical"">ethambutol</span>-associated toxic <span class=""disease"">optic neuropathy</span> are described.",761593.0,16710500.0,16710500_D004977_D009901,16710500_3,bcv_easy_340_sent_work_dev_set_761593
770955723,0.23,13,false,"Please fix my accurancy.

",0.0769,,"",yes_direct,,TRUE,D002110,"<span class=""chemical"">caffeine</span>",D018879,"<span class=""disease"">ventricular ectopy</span>","Intravenous <span class=""chemical"">caffeine</span> is commonly used to improve seizure duration and quality in such patients and is generally well tolerated aside from occasional reports of relatively benign <span class=""disease"">ventricular ectopy</span>.",761593.0,18997632.0,18997632_D002110_D018879,18997632_2,bcv_easy_120_sent_work_dev_set_761593
770955724,0.00,12,false,"",0.0,,"",yes_direct,,TRUE,D009627,"<span class=""chemical"">nomifensine</span>",D006948,"<span class=""disease"">hyperactivity</span>","The <span class=""disease"">hyperactivity</span> induced by <span class=""chemical"">nomifensine</span> in mice remained unaffected by fluvoxamine.",761593.0,2576810.0,2576810_D009627_D006948,2576810_3,bcv_easy_1178_sent_work_dev_set_761593
770955725,0.07,15,false,"",0.0,,"",yes_direct,,TRUE,D010396,"<span class=""chemical"">D-penicillamine</span>",D017285,"<span class=""disease"">Polymyositis</span>","<span class=""disease"">Polymyositis</span>/dermatomyositis can develop as one of the autoimmune complications of <span class=""chemical"">D-penicillamine</span> treatment, but its exact pathogenesis remains unclear.",761593.0,8268147.0,8268147_D010396_D017285,8268147_2,bcv_easy_836_sent_work_dev_set_761593
770955726,0.09,11,false,"",0.0,,"",no_relation,,TRUE,D007660,"<span class=""chemical"">Ketoprofen</span>",D013345,"<span class=""disease"">SAH</span>","<span class=""chemical"">Ketoprofen</span> but not acetaminophen impaired platelet function in patients with <span class=""disease"">SAH</span>.",761593.0,10414674.0,10414674_D007660_D013345,10414674_11,bcv_easy_901_sent_work_dev_set_761593
770955727,0.10,10,false,"",0.0,,"",no_relation,,TRUE,C012655,"<span class=""chemical"">nimesulide</span>",D014581,"<span class=""disease"">urticaria</span>","In this study we investigated tolerability and reliability of <span class=""chemical"">nimesulide</span> and paracetamol in a very large number of patients with an exclusive well-documented history of NSAID-induced <span class=""disease"">urticaria</span>/angioedema.",761593.0,11694026.0,11694026_C012655_D014581,11694026_2,bcv_easy_641_sent_work_dev_set_761593
770955728,0.25,20,false,"",0.0,,"",no_relation,,TRUE,D000082,"<span class=""chemical"">paracetamol</span>",D001744,"<span class=""disease"">bladder calculi</span>","Additionally, 20 to 25% of <span class=""chemical"">paracetamol</span>-treated rats developed hyperplasia of the bladder epithelium, which was not coincident with the presence of <span class=""disease"">bladder calculi</span>.",761593.0,4090988.0,4090988_D000082_D001744,4090988_6,bcv_easy_282_sent_work_dev_set_761593
770955729,0.00,11,false,"",0.0,,"",no_relation,,TRUE,D010830,"<span class=""chemical"">physostigmine</span>",D004409,"<span class=""disease"">dyskinetic</span>","Several drugs, including clonidine, <span class=""chemical"">physostigmine</span>, methysergide, 5-MDOT, propranolol, and MK-801, markedly reduced the <span class=""disease"">dyskinetic</span> movements but at the cost of a return of parkinsonian symptomatology.",761593.0,8106150.0,8106150_D010830_D004409,8106150_5,bcv_easy_1121_sent_work_dev_set_761593
770955730,0.00,12,false,"",0.0,,"",no_relation,,TRUE,D004317,"<span class=""chemical"">doxorubicin</span>",D001943,"<span class=""disease"">breast cancer</span>","Reduced cardiotoxicity and preserved antitumor efficacy of liposome-encapsulated <span class=""chemical"">doxorubicin</span> and cyclophosphamide compared with conventional <span class=""chemical"">doxorubicin</span> and cyclophosphamide in a randomized, multicenter trial of metastatic <span class=""disease"">breast cancer</span>.",761593.0,11230490.0,11230490_D004317_D001943,11230490_0,bcv_easy_130_sent_work_dev_set_761593
770955731,0.00,9,false,"",0.0,,"",no_relation,,TRUE,D014147,"<span class=""chemical"">Tramadol</span>",D009369,"<span class=""disease"">cancer</span>","<span class=""chemical"">Tramadol</span> is a weak opioid with effects on adrenergic and serotonergic neurotransmission that is used to treat <span class=""disease"">cancer</span> pain and chronic non malignant pain.",761593.0,8766220.0,8766220_D014147_D009369,8766220_1,bcv_easy_98_sent_work_dev_set_761593
770955732,0.15,13,false,"",0.0,,"",no_relation,,TRUE,D004008,"<span class=""chemical"">diclofenac sodium</span>",D001172,"<span class=""disease"">rheumatoid arthritis</span>","Gastrointestinal tolerability of etoricoxib in <span class=""disease"">rheumatoid arthritis</span> patients: results of the etoricoxib vs <span class=""chemical"">diclofenac sodium</span> gastrointestinal tolerability and effectiveness trial (EDGE-II).",761593.0,17965424.0,17965424_D004008_D001172,17965424_0,bcv_easy_924_sent_work_dev_set_761593
770955733,0.07,15,false,"",0.0,,"",no_relation,,TRUE,D011188,"<span class=""chemical"">potassium</span>",D003327,"<span class=""disease"">coronary disease</span>","Diuretics, <span class=""chemical"">potassium</span> and arrhythmias in hypertensive <span class=""disease"">coronary disease</span>.",761593.0,3732088.0,3732088_D011188_D003327,3732088_0,bcv_easy_13_sent_work_dev_set_761593
770955734,0.18,17,false,"",0.0,,"",no_relation,,TRUE,C422649,"<span class=""chemical"">etoricoxib</span>",D001172,"<span class=""disease"">RA</span>","PATIENTS AND METHODS: A total of 4086 patients (mean age 60.8 years) diagnosed with <span class=""disease"">RA</span> were enrolled and received <span class=""chemical"">etoricoxib</span> 90 mg daily (n = 2032) or diclofenac 75 mg twice daily (n = 2054).",761593.0,17965424.0,17965424_C422649_D001172,17965424_2,bcv_easy_927_sent_work_dev_set_761593
770955735,0.00,13,false,"",0.0,,"",no_relation,,TRUE,C004742,"<span class=""chemical"">daidzein</span>",D000647,"<span class=""disease"">amnesia</span>","Administration of <span class=""chemical"">daidzein</span> (4.5 mg/kg body weight) to mice was shown significantly to reverse scopolamine-induced <span class=""disease"">amnesia</span>, according to the results of a Y-maze test.",761593.0,16428827.0,16428827_C004742_D000647,16428827_5,bcv_easy_66_sent_work_dev_set_761593
770955736,0.06,17,false,"",0.0,,"",no_relation,,TRUE,D015647,"<span class=""chemical"">SKF 38393</span>",D002375,"<span class=""disease"">catalepsy</span>","D-1 agonist <span class=""chemical"">SKF 38393</span> or D-2 agonist quinpirole decreased the <span class=""disease"">catalepsy</span> induced by fluphenazine, SCH 23390 or sulpiride.",761593.0,1687392.0,1687392_D015647_D002375,1687392_8,bcv_easy_863_sent_work_dev_set_761593
770955737,0.00,19,false,"",0.0,,"",no_relation,,TRUE,D003520,"<span class=""chemical"">cyclophosphamide</span>",D001943,"<span class=""disease"">MBC</span>","PATIENTS AND METHODS: Two hundred ninety-seven patients with <span class=""disease"">MBC</span> and no prior chemotherapy for metastatic disease were randomized to receive either 60 mg/m(2) of Myocet (M) or conventional doxorubicin (A), in combination with 600 mg/m(2) of <span class=""chemical"">cyclophosphamide</span> (C), every 3 weeks until disease progression or unacceptable toxicity.",761593.0,11230490.0,11230490_D003520_D001943,11230490_2,bcv_easy_140_sent_work_dev_set_761593
770955738,0.06,16,false,"",0.0,,"",no_relation,,TRUE,D015215,"<span class=""chemical"">AZT</span>",D000163,"<span class=""disease"">AIDS</span>","We have used a murine model of <span class=""disease"">AIDS</span>, infection of female C57BL/6 mice with LP-BM5 murine leukaemia (MuLV) virus, to determine if <span class=""chemical"">AZT</span>-induced anaemia is due, in part, to decreased responsiveness of erythropoietic precursors (BFU-e) to erythropoietin (EPO).",761593.0,2004015.0,2004015_D015215_D000163,2004015_2,bcv_easy_215_sent_work_dev_set_761593
770955739,0.00,9,false,"",0.0,,"",no_relation,,TRUE,D007660,"<span class=""chemical"">ketoprofen</span>",D013345,"<span class=""disease"">aneurysmal subarachnoid hemorrhage/SAH</span>","Patients with <span class=""disease"">aneurysmal subarachnoid hemorrhage</span> (<span class=""disease"">SAH</span>) were randomized to receive either <span class=""chemical"">ketoprofen</span>, 100 mg, three times a day (<span class=""chemical"">ketoprofen</span> group, n = 9) or a weak NSAID, acetaminophen, 1 g, three times a day (acetaminophen group, n = 9) starting immediately after the diagnosis of aneurysmal <span class=""disease"">SAH</span>.",761593.0,10414674.0,10414674_D007660_D013345,10414674_3,bcv_easy_894_sent_work_dev_set_761593
770955740,0.00,13,false,"",0.0,,"",no_relation,,TRUE,C065179,"<span class=""chemical"">Atorvastatin</span>",D006973,"<span class=""disease"">hypertension</span>","<span class=""chemical"">Atorvastatin</span> prevented and reversed dexamethasone-induced <span class=""disease"">hypertension</span> in the rat.",761593.0,16820346.0,16820346_C065179_D006973,16820346_0,bcv_easy_69_sent_work_dev_set_761593
