_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,ask_question_here,comment_box,verify_relationship,orig__golden,chemical_id,chemical_name,disease_id,disease_name,form_sentence,original_job_id,pmid,relation_pair_id,sentence_id,uniq_id,verify_relationship_gold,verify_relationship_gold_reason
778102441,8/26/2015 05:12:51,false,1721348104,,8/26/2015 05:11:53,false,clixsense,0.8313,32261430,PHL,D9,Makati,222.127.255.18,,,yes_direct,,MESH:D012110,"<span class=""chemical"">Reserpine</span>",MESH:D004409,"<span class=""disease"">tardive dyskinesia/orofacial dyskinesia</span>","<span class=""chemical"">Reserpine</span> (1 mg/kg), administered once every other day for 4 days, produced increases in <span class=""disease"">orofacial dyskinesia</span>, tongue protrusion and vacuous chewing in mice, which are signs indicative of <span class=""disease"">tardive dyskinesia</span>.",,11999899.0,11999899_MESH:D012110_MESH:D004409,11999899_3,bcv_devset_test_100_easy_216,,
778102441,8/26/2015 05:42:11,false,1721368101,,8/26/2015 05:40:00,false,neodev,0.9444,28584099,VEN,07,Valencia,190.142.26.39,,,yes_direct,,MESH:D012110,"<span class=""chemical"">Reserpine</span>",MESH:D004409,"<span class=""disease"">tardive dyskinesia/orofacial dyskinesia</span>","<span class=""chemical"">Reserpine</span> (1 mg/kg), administered once every other day for 4 days, produced increases in <span class=""disease"">orofacial dyskinesia</span>, tongue protrusion and vacuous chewing in mice, which are signs indicative of <span class=""disease"">tardive dyskinesia</span>.",,11999899.0,11999899_MESH:D012110_MESH:D004409,11999899_3,bcv_devset_test_100_easy_216,,
778102442,8/26/2015 05:34:55,false,1721362048,,8/26/2015 05:34:35,false,neodev,0.9605,29847126,VEN,25,Caracas,190.94.235.191,,,yes_direct,,MESH:D012110,"<span class=""chemical"">Reserpine</span>",MESH:D002375,"<span class=""disease"">catalepsy</span>","<span class=""chemical"">Reserpine</span> also produced tremor and <span class=""disease"">catalepsy</span>, which are signs suggestive of Parkinson's disease.",,11999899.0,11999899_MESH:D012110_MESH:D002375,11999899_4,bcv_devset_test_100_easy_217,,
778102442,8/26/2015 05:35:23,false,1721362463,,8/26/2015 05:34:35,false,neodev,0.8824,33090859,SRB,"","",93.87.24.129,,,yes_direct,,MESH:D012110,"<span class=""chemical"">Reserpine</span>",MESH:D002375,"<span class=""disease"">catalepsy</span>","<span class=""chemical"">Reserpine</span> also produced tremor and <span class=""disease"">catalepsy</span>, which are signs suggestive of Parkinson's disease.",,11999899.0,11999899_MESH:D012110_MESH:D002375,11999899_4,bcv_devset_test_100_easy_217,,
778102442,8/26/2015 05:35:29,false,1721362563,,8/26/2015 05:34:44,false,tremorgames,1.0,19953423,IDN,"","",114.124.29.253,,,yes_direct,,MESH:D012110,"<span class=""chemical"">Reserpine</span>",MESH:D002375,"<span class=""disease"">catalepsy</span>","<span class=""chemical"">Reserpine</span> also produced tremor and <span class=""disease"">catalepsy</span>, which are signs suggestive of Parkinson's disease.",,11999899.0,11999899_MESH:D012110_MESH:D002375,11999899_4,bcv_devset_test_100_easy_217,,
778102442,8/26/2015 05:35:33,false,1721362590,,8/26/2015 05:34:43,false,elite,0.8077,34195998,IND,16,Mumbai,183.87.33.231,,,yes_direct,,MESH:D012110,"<span class=""chemical"">Reserpine</span>",MESH:D002375,"<span class=""disease"">catalepsy</span>","<span class=""chemical"">Reserpine</span> also produced tremor and <span class=""disease"">catalepsy</span>, which are signs suggestive of Parkinson's disease.",,11999899.0,11999899_MESH:D012110_MESH:D002375,11999899_4,bcv_devset_test_100_easy_217,,
778102442,8/26/2015 05:35:43,false,1721362787,,8/26/2015 05:34:40,false,clixsense,0.9524,31576730,IDN,30,Bandung,118.97.184.205,,,yes_direct,,MESH:D012110,"<span class=""chemical"">Reserpine</span>",MESH:D002375,"<span class=""disease"">catalepsy</span>","<span class=""chemical"">Reserpine</span> also produced tremor and <span class=""disease"">catalepsy</span>, which are signs suggestive of Parkinson's disease.",,11999899.0,11999899_MESH:D012110_MESH:D002375,11999899_4,bcv_devset_test_100_easy_217,,
778102443,8/26/2015 05:38:44,false,1721365347,,8/26/2015 05:38:00,false,neodev,0.8824,33090859,SRB,"","",93.87.24.129,,,yes_direct,,MESH:D012110,"<span class=""chemical"">Reserpine</span>",MESH:D010300,"<span class=""disease"">Parkinson's disease</span>","<span class=""chemical"">Reserpine</span> also produced tremor and catalepsy, which are signs suggestive of <span class=""disease"">Parkinson's disease</span>.",,11999899.0,11999899_MESH:D012110_MESH:D010300,11999899_4,bcv_devset_test_100_easy_218,,
778102443,8/26/2015 05:39:13,false,1721365706,,8/26/2015 05:38:15,false,neodev,0.9545,32729198,COL,34,Bogotá,190.84.150.109,,,yes_direct,,MESH:D012110,"<span class=""chemical"">Reserpine</span>",MESH:D010300,"<span class=""disease"">Parkinson's disease</span>","<span class=""chemical"">Reserpine</span> also produced tremor and catalepsy, which are signs suggestive of <span class=""disease"">Parkinson's disease</span>.",,11999899.0,11999899_MESH:D012110_MESH:D010300,11999899_4,bcv_devset_test_100_easy_218,,
778102443,8/26/2015 05:39:24,false,1721365896,,8/26/2015 05:38:13,false,clixsense,0.8313,32261430,PHL,D9,Makati,222.127.255.18,,,yes_direct,,MESH:D012110,"<span class=""chemical"">Reserpine</span>",MESH:D010300,"<span class=""disease"">Parkinson's disease</span>","<span class=""chemical"">Reserpine</span> also produced tremor and catalepsy, which are signs suggestive of <span class=""disease"">Parkinson's disease</span>.",,11999899.0,11999899_MESH:D012110_MESH:D010300,11999899_4,bcv_devset_test_100_easy_218,,
778102443,8/26/2015 05:40:05,false,1721366414,,8/26/2015 05:38:16,false,tremorgames,1.0,30680632,ARG,07,Buenos Aires,186.23.201.0,,,yes_direct,,MESH:D012110,"<span class=""chemical"">Reserpine</span>",MESH:D010300,"<span class=""disease"">Parkinson's disease</span>","<span class=""chemical"">Reserpine</span> also produced tremor and catalepsy, which are signs suggestive of <span class=""disease"">Parkinson's disease</span>.",,11999899.0,11999899_MESH:D012110_MESH:D010300,11999899_4,bcv_devset_test_100_easy_218,,
778102443,8/26/2015 05:40:46,false,1721366902,,8/26/2015 05:38:23,false,neodev,1.0,33455574,VEN,"","",201.210.91.240,,,yes_indirect,,MESH:D012110,"<span class=""chemical"">Reserpine</span>",MESH:D010300,"<span class=""disease"">Parkinson's disease</span>","<span class=""chemical"">Reserpine</span> also produced tremor and catalepsy, which are signs suggestive of <span class=""disease"">Parkinson's disease</span>.",,11999899.0,11999899_MESH:D012110_MESH:D010300,11999899_4,bcv_devset_test_100_easy_218,,
778102444,8/26/2015 04:42:08,false,1721335943,,8/26/2015 04:41:30,false,clixsense,0.8313,32261430,PHL,D9,Makati,222.127.255.18,,,yes_direct,,MESH:D012110,"<span class=""chemical"">Reserpine</span>",MESH:D014202,"<span class=""disease"">tremor</span>","<span class=""chemical"">Reserpine</span> also produced <span class=""disease"">tremor</span> and catalepsy, which are signs suggestive of Parkinson's disease.",,11999899.0,11999899_MESH:D012110_MESH:D014202,11999899_4,bcv_devset_test_100_easy_219,,
778102444,8/26/2015 04:42:08,false,1721335956,,8/26/2015 04:41:25,false,neodev,0.9643,32632027,MEX,11,Irapuato,187.205.242.154,,,yes_direct,,MESH:D012110,"<span class=""chemical"">Reserpine</span>",MESH:D014202,"<span class=""disease"">tremor</span>","<span class=""chemical"">Reserpine</span> also produced <span class=""disease"">tremor</span> and catalepsy, which are signs suggestive of Parkinson's disease.",,11999899.0,11999899_MESH:D012110_MESH:D014202,11999899_4,bcv_devset_test_100_easy_219,,
778102444,8/26/2015 04:42:15,false,1721336000,,8/26/2015 04:40:57,false,clixsense,0.8837,13919775,IDN,30,Tangerang,180.250.88.122,,,yes_direct,,MESH:D012110,"<span class=""chemical"">Reserpine</span>",MESH:D014202,"<span class=""disease"">tremor</span>","<span class=""chemical"">Reserpine</span> also produced <span class=""disease"">tremor</span> and catalepsy, which are signs suggestive of Parkinson's disease.",,11999899.0,11999899_MESH:D012110_MESH:D014202,11999899_4,bcv_devset_test_100_easy_219,,
778102444,8/26/2015 04:42:19,false,1721336021,,8/26/2015 04:41:14,false,neodev,0.9545,32664120,VEN,25,Caracas,190.72.148.117,,,yes_direct,,MESH:D012110,"<span class=""chemical"">Reserpine</span>",MESH:D014202,"<span class=""disease"">tremor</span>","<span class=""chemical"">Reserpine</span> also produced <span class=""disease"">tremor</span> and catalepsy, which are signs suggestive of Parkinson's disease.",,11999899.0,11999899_MESH:D012110_MESH:D014202,11999899_4,bcv_devset_test_100_easy_219,,
778102444,8/26/2015 04:44:01,false,1721336539,,8/26/2015 04:41:09,false,neodev,0.8689,27597779,CAN,AB,Calgary,68.146.86.137,,,yes_direct,,MESH:D012110,"<span class=""chemical"">Reserpine</span>",MESH:D014202,"<span class=""disease"">tremor</span>","<span class=""chemical"">Reserpine</span> also produced <span class=""disease"">tremor</span> and catalepsy, which are signs suggestive of Parkinson's disease.",,11999899.0,11999899_MESH:D012110_MESH:D014202,11999899_4,bcv_devset_test_100_easy_219,,
778102445,8/26/2015 04:44:19,false,1721336676,,8/26/2015 04:43:28,false,clixsense,0.8837,13919775,IDN,30,Tangerang,180.250.88.122,,,yes_direct,,MESH:D012110,"<span class=""chemical"">reserpine</span>",MESH:D002375,"<span class=""disease"">catalepsy</span>","MK-801 (0.1 mg/kg), administered 30 min before the observation test, prevented the vacuous chewing movements, tongue protrusions and <span class=""disease"">catalepsy</span> induced by <span class=""chemical"">reserpine</span>.",,11999899.0,11999899_MESH:D012110_MESH:D002375,11999899_5,bcv_devset_test_100_easy_220,,
778102445,8/26/2015 04:44:34,false,1721336805,,8/26/2015 04:44:02,false,neodev,0.8689,27597779,CAN,AB,Calgary,68.146.86.137,,,no_relation,,MESH:D012110,"<span class=""chemical"">reserpine</span>",MESH:D002375,"<span class=""disease"">catalepsy</span>","MK-801 (0.1 mg/kg), administered 30 min before the observation test, prevented the vacuous chewing movements, tongue protrusions and <span class=""disease"">catalepsy</span> induced by <span class=""chemical"">reserpine</span>.",,11999899.0,11999899_MESH:D012110_MESH:D002375,11999899_5,bcv_devset_test_100_easy_220,,
778102445,8/26/2015 04:44:50,false,1721336908,,8/26/2015 04:43:46,false,clixsense,0.8313,32261430,PHL,D9,Makati,222.127.255.18,,,yes_direct,,MESH:D012110,"<span class=""chemical"">reserpine</span>",MESH:D002375,"<span class=""disease"">catalepsy</span>","MK-801 (0.1 mg/kg), administered 30 min before the observation test, prevented the vacuous chewing movements, tongue protrusions and <span class=""disease"">catalepsy</span> induced by <span class=""chemical"">reserpine</span>.",,11999899.0,11999899_MESH:D012110_MESH:D002375,11999899_5,bcv_devset_test_100_easy_220,,
778102445,8/26/2015 04:45:08,false,1721336991,,8/26/2015 04:44:05,false,neodev,0.9545,32664120,VEN,25,Caracas,190.72.148.117,,,yes_direct,,MESH:D012110,"<span class=""chemical"">reserpine</span>",MESH:D002375,"<span class=""disease"">catalepsy</span>","MK-801 (0.1 mg/kg), administered 30 min before the observation test, prevented the vacuous chewing movements, tongue protrusions and <span class=""disease"">catalepsy</span> induced by <span class=""chemical"">reserpine</span>.",,11999899.0,11999899_MESH:D012110_MESH:D002375,11999899_5,bcv_devset_test_100_easy_220,,
778102445,8/26/2015 04:46:16,false,1721337485,,8/26/2015 04:43:49,false,elite,0.7778,33924850,IND,16,Panvel,111.119.197.21,,,yes_direct,,MESH:D012110,"<span class=""chemical"">reserpine</span>",MESH:D002375,"<span class=""disease"">catalepsy</span>","MK-801 (0.1 mg/kg), administered 30 min before the observation test, prevented the vacuous chewing movements, tongue protrusions and <span class=""disease"">catalepsy</span> induced by <span class=""chemical"">reserpine</span>.",,11999899.0,11999899_MESH:D012110_MESH:D002375,11999899_5,bcv_devset_test_100_easy_220,,
778102446,8/26/2015 05:21:45,false,1721351892,,8/26/2015 05:21:10,false,neodev,0.9605,29847126,VEN,25,Caracas,190.94.235.191,,,no_relation,,MESH:D016291,"<span class=""chemical"">MK-801</span>",MESH:D002375,"<span class=""disease"">catalepsy</span>","<span class=""chemical"">MK-801</span> (0.1 mg/kg), administered 30 min before the observation test, prevented the vacuous chewing movements, tongue protrusions and <span class=""disease"">catalepsy</span> induced by reserpine.",,11999899.0,11999899_MESH:D016291_MESH:D002375,11999899_5,bcv_devset_test_100_easy_221,,
778102446,8/26/2015 05:22:33,false,1721352366,,8/26/2015 05:21:24,false,neodev,0.8286,33292218,VEN,"","",190.199.97.165,,,no_relation,,MESH:D016291,"<span class=""chemical"">MK-801</span>",MESH:D002375,"<span class=""disease"">catalepsy</span>","<span class=""chemical"">MK-801</span> (0.1 mg/kg), administered 30 min before the observation test, prevented the vacuous chewing movements, tongue protrusions and <span class=""disease"">catalepsy</span> induced by reserpine.",,11999899.0,11999899_MESH:D016291_MESH:D002375,11999899_5,bcv_devset_test_100_easy_221,,
778102446,8/26/2015 05:22:34,false,1721352393,,8/26/2015 05:21:28,false,clixsense,0.8313,32261430,PHL,D9,Makati,222.127.255.18,,,no_relation,,MESH:D016291,"<span class=""chemical"">MK-801</span>",MESH:D002375,"<span class=""disease"">catalepsy</span>","<span class=""chemical"">MK-801</span> (0.1 mg/kg), administered 30 min before the observation test, prevented the vacuous chewing movements, tongue protrusions and <span class=""disease"">catalepsy</span> induced by reserpine.",,11999899.0,11999899_MESH:D016291_MESH:D002375,11999899_5,bcv_devset_test_100_easy_221,,
778102446,8/26/2015 05:23:06,false,1721352702,,8/26/2015 05:21:22,false,neodev,0.9545,32664120,VEN,25,Caracas,190.72.148.117,,,no_relation,,MESH:D016291,"<span class=""chemical"">MK-801</span>",MESH:D002375,"<span class=""disease"">catalepsy</span>","<span class=""chemical"">MK-801</span> (0.1 mg/kg), administered 30 min before the observation test, prevented the vacuous chewing movements, tongue protrusions and <span class=""disease"">catalepsy</span> induced by reserpine.",,11999899.0,11999899_MESH:D016291_MESH:D002375,11999899_5,bcv_devset_test_100_easy_221,,
778102446,8/26/2015 05:23:06,false,1721352719,,8/26/2015 05:21:43,false,clixsense,0.9286,17209680,DEU,"","",91.1.120.128,,,no_relation,,MESH:D016291,"<span class=""chemical"">MK-801</span>",MESH:D002375,"<span class=""disease"">catalepsy</span>","<span class=""chemical"">MK-801</span> (0.1 mg/kg), administered 30 min before the observation test, prevented the vacuous chewing movements, tongue protrusions and <span class=""disease"">catalepsy</span> induced by reserpine.",,11999899.0,11999899_MESH:D016291_MESH:D002375,11999899_5,bcv_devset_test_100_easy_221,,
778102447,8/26/2015 04:59:10,false,1721342550,,8/26/2015 04:58:03,false,clixsense,0.8837,13919775,IDN,30,Tangerang,180.250.88.122,,,yes_direct,,MESH:D016291,"<span class=""chemical"">MK-801</span>",MESH:D014202,"<span class=""disease"">tremor</span>","However, <span class=""chemical"">MK-801</span> injection produced a significant increase of <span class=""disease"">tremor</span> in reserpine-treated mice.",,11999899.0,11999899_MESH:D016291_MESH:D014202,11999899_6,bcv_devset_test_100_easy_222,,
778102447,8/26/2015 04:59:16,false,1721342601,,8/26/2015 04:57:51,false,clixsense,1.0,31304413,CAN,BC,Kelowna,66.183.36.177,,,yes_direct,,MESH:D016291,"<span class=""chemical"">MK-801</span>",MESH:D014202,"<span class=""disease"">tremor</span>","However, <span class=""chemical"">MK-801</span> injection produced a significant increase of <span class=""disease"">tremor</span> in reserpine-treated mice.",,11999899.0,11999899_MESH:D016291_MESH:D014202,11999899_6,bcv_devset_test_100_easy_222,,
778102447,8/26/2015 04:59:44,false,1721342755,,8/26/2015 04:58:05,false,neodev,0.9444,28584099,VEN,07,Valencia,190.142.26.39,,,yes_direct,,MESH:D016291,"<span class=""chemical"">MK-801</span>",MESH:D014202,"<span class=""disease"">tremor</span>","However, <span class=""chemical"">MK-801</span> injection produced a significant increase of <span class=""disease"">tremor</span> in reserpine-treated mice.",,11999899.0,11999899_MESH:D016291_MESH:D014202,11999899_6,bcv_devset_test_100_easy_222,,
