_golden	chemical_id	chemical_name	disease_id	disease_name	form_sentence	original_job_id	pmid	relation_pair_id	sentence_id	uniq_id	verify_relationship_gold	verify_relationship_gold_reason
	MESH:D002217	"<span class=""chemical"">carbachol</span>"	MESH:D015878	"<span class=""disease"">mydriasis</span>"	"On the other hand, <span class=""disease"">mydriasis</span>, tremor and clonic-tonic convulsions evoked by <span class=""chemical"">carbachol</span> and eserine were not significantly changed by calcium chloride."		6892185.0	6892185_MESH:D002217_MESH:D015878	6892185_3	bcv_devset_test_100_easy_199		
	MESH:D002122	"<span class=""chemical"">calcium chloride</span>"	MESH:D004830	"<span class=""disease"">clonic-tonic convulsions</span>"	"On the other hand, mydriasis, tremor and <span class=""disease"">clonic-tonic convulsions</span> evoked by carbachol and eserine were not significantly changed by <span class=""chemical"">calcium chloride</span>."		6892185.0	6892185_MESH:D002122_MESH:D004830	6892185_3	bcv_devset_test_100_easy_200		
	MESH:D010830	"<span class=""chemical"">eserine</span>"	MESH:D014202	"<span class=""disease"">tremor</span>"	"On the other hand, mydriasis, <span class=""disease"">tremor</span> and clonic-tonic convulsions evoked by carbachol and <span class=""chemical"">eserine</span> were not significantly changed by calcium chloride."		6892185.0	6892185_MESH:D010830_MESH:D014202	6892185_3	bcv_devset_test_100_easy_201		
	MESH:D002217	"<span class=""chemical"">carbachol</span>"	MESH:D004830	"<span class=""disease"">clonic-tonic convulsions</span>"	"On the other hand, mydriasis, tremor and <span class=""disease"">clonic-tonic convulsions</span> evoked by <span class=""chemical"">carbachol</span> and eserine were not significantly changed by calcium chloride."		6892185.0	6892185_MESH:D002217_MESH:D004830	6892185_3	bcv_devset_test_100_easy_202		
	MESH:D002122	"<span class=""chemical"">calcium chloride</span>"	MESH:D015878	"<span class=""disease"">mydriasis</span>"	"On the other hand, <span class=""disease"">mydriasis</span>, tremor and clonic-tonic convulsions evoked by carbachol and eserine were not significantly changed by <span class=""chemical"">calcium chloride</span>."		6892185.0	6892185_MESH:D002122_MESH:D015878	6892185_3	bcv_devset_test_100_easy_203		
	MESH:D002217	"<span class=""chemical"">carbachol</span>"	MESH:D014202	"<span class=""disease"">tremor</span>"	"On the other hand, mydriasis, <span class=""disease"">tremor</span> and clonic-tonic convulsions evoked by <span class=""chemical"">carbachol</span> and eserine were not significantly changed by calcium chloride."		6892185.0	6892185_MESH:D002217_MESH:D014202	6892185_3	bcv_devset_test_100_easy_204		
	MESH:D010830	"<span class=""chemical"">eserine</span>"	MESH:D004830	"<span class=""disease"">clonic-tonic convulsions</span>"	"On the other hand, mydriasis, tremor and <span class=""disease"">clonic-tonic convulsions</span> evoked by carbachol and <span class=""chemical"">eserine</span> were not significantly changed by calcium chloride."		6892185.0	6892185_MESH:D010830_MESH:D004830	6892185_3	bcv_devset_test_100_easy_205		
	MESH:D002122	"<span class=""chemical"">calcium chloride</span>"	MESH:D014202	"<span class=""disease"">tremor</span>"	"On the other hand, mydriasis, <span class=""disease"">tremor</span> and clonic-tonic convulsions evoked by carbachol and eserine were not significantly changed by <span class=""chemical"">calcium chloride</span>."		6892185.0	6892185_MESH:D002122_MESH:D014202	6892185_3	bcv_devset_test_100_easy_206		
	MESH:D010830	"<span class=""chemical"">eserine</span>"	MESH:D015878	"<span class=""disease"">mydriasis</span>"	"It is apparent that calcium chloride can ""dissociate"" vocalization and fighting from autonomic and motor phenomena such as <span class=""disease"">mydriasis</span>, tremor and clonic-tonic convulsions caused by carbachol and <span class=""chemical"">eserine</span>."		6892185.0	6892185_MESH:D010830_MESH:D015878	6892185_4	bcv_devset_test_100_easy_207		
	MESH:D002217	"<span class=""chemical"">carbachol</span>"	MESH:D015878	"<span class=""disease"">mydriasis</span>"	"It is apparent that calcium chloride can ""dissociate"" vocalization and fighting from autonomic and motor phenomena such as <span class=""disease"">mydriasis</span>, tremor and clonic-tonic convulsions caused by <span class=""chemical"">carbachol</span> and eserine."		6892185.0	6892185_MESH:D002217_MESH:D015878	6892185_4	bcv_devset_test_100_easy_208		
	MESH:D002122	"<span class=""chemical"">calcium chloride</span>"	MESH:D004830	"<span class=""disease"">clonic-tonic convulsions</span>"	"It is apparent that <span class=""chemical"">calcium chloride</span> can ""dissociate"" vocalization and fighting from autonomic and motor phenomena such as mydriasis, tremor and <span class=""disease"">clonic-tonic convulsions</span> caused by carbachol and eserine."		6892185.0	6892185_MESH:D002122_MESH:D004830	6892185_4	bcv_devset_test_100_easy_209		
	MESH:D010830	"<span class=""chemical"">eserine</span>"	MESH:D014202	"<span class=""disease"">tremor</span>"	"It is apparent that calcium chloride can ""dissociate"" vocalization and fighting from autonomic and motor phenomena such as mydriasis, <span class=""disease"">tremor</span> and clonic-tonic convulsions caused by carbachol and <span class=""chemical"">eserine</span>."		6892185.0	6892185_MESH:D010830_MESH:D014202	6892185_4	bcv_devset_test_100_easy_210		
	MESH:D002217	"<span class=""chemical"">carbachol</span>"	MESH:D004830	"<span class=""disease"">clonic-tonic convulsions</span>"	"It is apparent that calcium chloride can ""dissociate"" vocalization and fighting from autonomic and motor phenomena such as mydriasis, tremor and <span class=""disease"">clonic-tonic convulsions</span> caused by <span class=""chemical"">carbachol</span> and eserine."		6892185.0	6892185_MESH:D002217_MESH:D004830	6892185_4	bcv_devset_test_100_easy_211		
	MESH:D002122	"<span class=""chemical"">calcium chloride</span>"	MESH:D015878	"<span class=""disease"">mydriasis</span>"	"It is apparent that <span class=""chemical"">calcium chloride</span> can ""dissociate"" vocalization and fighting from autonomic and motor phenomena such as <span class=""disease"">mydriasis</span>, tremor and clonic-tonic convulsions caused by carbachol and eserine."		6892185.0	6892185_MESH:D002122_MESH:D015878	6892185_4	bcv_devset_test_100_easy_212		
	MESH:D002217	"<span class=""chemical"">carbachol</span>"	MESH:D014202	"<span class=""disease"">tremor</span>"	"It is apparent that calcium chloride can ""dissociate"" vocalization and fighting from autonomic and motor phenomena such as mydriasis, <span class=""disease"">tremor</span> and clonic-tonic convulsions caused by <span class=""chemical"">carbachol</span> and eserine."		6892185.0	6892185_MESH:D002217_MESH:D014202	6892185_4	bcv_devset_test_100_easy_213		
	MESH:D010830	"<span class=""chemical"">eserine</span>"	MESH:D004830	"<span class=""disease"">clonic-tonic convulsions</span>"	"It is apparent that calcium chloride can ""dissociate"" vocalization and fighting from autonomic and motor phenomena such as mydriasis, tremor and <span class=""disease"">clonic-tonic convulsions</span> caused by carbachol and <span class=""chemical"">eserine</span>."		6892185.0	6892185_MESH:D010830_MESH:D004830	6892185_4	bcv_devset_test_100_easy_214		
	MESH:D002122	"<span class=""chemical"">calcium chloride</span>"	MESH:D014202	"<span class=""disease"">tremor</span>"	"It is apparent that <span class=""chemical"">calcium chloride</span> can ""dissociate"" vocalization and fighting from autonomic and motor phenomena such as mydriasis, <span class=""disease"">tremor</span> and clonic-tonic convulsions caused by carbachol and eserine."		6892185.0	6892185_MESH:D002122_MESH:D014202	6892185_4	bcv_devset_test_100_easy_215		
	MESH:D012110	"<span class=""chemical"">Reserpine</span>"	MESH:D004409	"<span class=""disease"">tardive dyskinesia/orofacial dyskinesia</span>"	"<span class=""chemical"">Reserpine</span> (1 mg/kg), administered once every other day for 4 days, produced increases in <span class=""disease"">orofacial dyskinesia</span>, tongue protrusion and vacuous chewing in mice, which are signs indicative of <span class=""disease"">tardive dyskinesia</span>."		11999899.0	11999899_MESH:D012110_MESH:D004409	11999899_3	bcv_devset_test_100_easy_216		
	MESH:D012110	"<span class=""chemical"">Reserpine</span>"	MESH:D002375	"<span class=""disease"">catalepsy</span>"	"<span class=""chemical"">Reserpine</span> also produced tremor and <span class=""disease"">catalepsy</span>, which are signs suggestive of Parkinson's disease."		11999899.0	11999899_MESH:D012110_MESH:D002375	11999899_4	bcv_devset_test_100_easy_217		
	MESH:D012110	"<span class=""chemical"">Reserpine</span>"	MESH:D010300	"<span class=""disease"">Parkinson's disease</span>"	"<span class=""chemical"">Reserpine</span> also produced tremor and catalepsy, which are signs suggestive of <span class=""disease"">Parkinson's disease</span>."		11999899.0	11999899_MESH:D012110_MESH:D010300	11999899_4	bcv_devset_test_100_easy_218		
	MESH:D012110	"<span class=""chemical"">Reserpine</span>"	MESH:D014202	"<span class=""disease"">tremor</span>"	"<span class=""chemical"">Reserpine</span> also produced <span class=""disease"">tremor</span> and catalepsy, which are signs suggestive of Parkinson's disease."		11999899.0	11999899_MESH:D012110_MESH:D014202	11999899_4	bcv_devset_test_100_easy_219		
	MESH:D012110	"<span class=""chemical"">reserpine</span>"	MESH:D002375	"<span class=""disease"">catalepsy</span>"	"MK-801 (0.1 mg/kg), administered 30 min before the observation test, prevented the vacuous chewing movements, tongue protrusions and <span class=""disease"">catalepsy</span> induced by <span class=""chemical"">reserpine</span>."		11999899.0	11999899_MESH:D012110_MESH:D002375	11999899_5	bcv_devset_test_100_easy_220		
	MESH:D016291	"<span class=""chemical"">MK-801</span>"	MESH:D002375	"<span class=""disease"">catalepsy</span>"	"<span class=""chemical"">MK-801</span> (0.1 mg/kg), administered 30 min before the observation test, prevented the vacuous chewing movements, tongue protrusions and <span class=""disease"">catalepsy</span> induced by reserpine."		11999899.0	11999899_MESH:D016291_MESH:D002375	11999899_5	bcv_devset_test_100_easy_221		
	MESH:D016291	"<span class=""chemical"">MK-801</span>"	MESH:D014202	"<span class=""disease"">tremor</span>"	"However, <span class=""chemical"">MK-801</span> injection produced a significant increase of <span class=""disease"">tremor</span> in reserpine-treated mice."		11999899.0	11999899_MESH:D016291_MESH:D014202	11999899_6	bcv_devset_test_100_easy_222		
	MESH:D012110	"<span class=""chemical"">reserpine</span>"	MESH:D014202	"<span class=""disease"">tremor</span>"	"However, MK-801 injection produced a significant increase of <span class=""disease"">tremor</span> in <span class=""chemical"">reserpine</span>-treated mice."		11999899.0	11999899_MESH:D012110_MESH:D014202	11999899_6	bcv_devset_test_100_easy_223		
	MESH:D012110	"<span class=""chemical"">Reserpine</span>"	MESH:D004409	"<span class=""disease"">oral dyskinesia</span>"	"<span class=""chemical"">Reserpine</span> (1 mg/kg), administered 90 min before the test and followed by apomophine injection (0.1 mg/kg) 5 min before the test, did not produce <span class=""disease"">oral dyskinesia</span> in mice."		11999899.0	11999899_MESH:D012110_MESH:D004409	11999899_7	bcv_devset_test_100_easy_224		
	MESH:D012110	"<span class=""chemical"">reserpine</span>"	MESH:D002375	"<span class=""disease"">catalepsy</span>"	"On the other hand, <span class=""chemical"">reserpine</span> induced increases in tremor and <span class=""disease"">catalepsy</span> compared to control mice."		11999899.0	11999899_MESH:D012110_MESH:D002375	11999899_8	bcv_devset_test_100_easy_225		
	MESH:D012110	"<span class=""chemical"">reserpine</span>"	MESH:D014202	"<span class=""disease"">tremor</span>"	"On the other hand, <span class=""chemical"">reserpine</span> induced increases in <span class=""disease"">tremor</span> and catalepsy compared to control mice."		11999899.0	11999899_MESH:D012110_MESH:D014202	11999899_8	bcv_devset_test_100_easy_226		
	MESH:D016291	"<span class=""chemical"">MK-801</span>"	MESH:D014202	"<span class=""disease"">tremor</span>"	"<span class=""chemical"">MK-801</span> (0.1 mg/kg) administration attenuated the catalepsy and <span class=""disease"">tremor</span> induced by reserpine."		11999899.0	11999899_MESH:D016291_MESH:D014202	11999899_9	bcv_devset_test_100_easy_227		
	MESH:D012110	"<span class=""chemical"">reserpine</span>"	MESH:D002375	"<span class=""disease"">catalepsy</span>"	"MK-801 (0.1 mg/kg) administration attenuated the <span class=""disease"">catalepsy</span> and tremor induced by <span class=""chemical"">reserpine</span>."		11999899.0	11999899_MESH:D012110_MESH:D002375	11999899_9	bcv_devset_test_100_easy_228		
	MESH:D016291	"<span class=""chemical"">MK-801</span>"	MESH:D002375	"<span class=""disease"">catalepsy</span>"	"<span class=""chemical"">MK-801</span> (0.1 mg/kg) administration attenuated the <span class=""disease"">catalepsy</span> and tremor induced by reserpine."		11999899.0	11999899_MESH:D016291_MESH:D002375	11999899_9	bcv_devset_test_100_easy_229		
