_golden	chemical_id	chemical_name	comment_box_gold_reason	disease_id	disease_name	form_sentence	original_job_id	pmid	relation_pair_id	uniq_id	useless_column_gold	useless_column_gold_reason	verify_relationship_gold	verify_relationship_gold_reason
	D013835	"<span class=""chemical"">thiamine pyrophosphate/TPP</span>"		D020915	"<span class=""disease"">Wernicke-Korsakoff syndrome</span>"	"We studied a thiamine-dependent enzyme, transketolase, from fibroblasts of a diabetic patient who developed Wernicke's encephalopathy when treated with tolazamide, in order to delineate if this patient also had transketolase abnormality [high Km for <span class=""chemical"">thiamine pyrophosphate</span> (<span class=""chemical"">TPP</span>)], as previously reported in postalcoholic <span class=""disease"">Wernicke-Korsakoff syndrome</span>."		3762968	3762968_D013835_D020915	bcv_easy_724				
	D013831	"<span class=""chemical"">thiamine</span>"		D014899	"<span class=""disease"">Wernicke's encephalopathy</span>"	"We studied a <span class=""chemical"">thiamine</span>-dependent enzyme, transketolase, from fibroblasts of a diabetic patient who developed <span class=""disease"">Wernicke's encephalopathy</span> when treated with tolazamide, in order to delineate if this patient also had transketolase abnormality [high Km for thiamine pyrophosphate (TPP)], as previously reported in postalcoholic Wernicke-Korsakoff syndrome."		3762968	3762968_D013831_D014899	bcv_easy_725				
	D014042	"<span class=""chemical"">tolazamide</span>"		D020915	"<span class=""disease"">Wernicke-Korsakoff syndrome</span>"	"We studied a thiamine-dependent enzyme, transketolase, from fibroblasts of a diabetic patient who developed Wernicke's encephalopathy when treated with <span class=""chemical"">tolazamide</span>, in order to delineate if this patient also had transketolase abnormality [high Km for thiamine pyrophosphate (TPP)], as previously reported in postalcoholic <span class=""disease"">Wernicke-Korsakoff syndrome</span>."		3762968	3762968_D014042_D020915	bcv_easy_726				
	D013831	"<span class=""chemical"">thiamine</span>"		D020915	"<span class=""disease"">Wernicke-Korsakoff syndrome</span>"	"We studied a <span class=""chemical"">thiamine</span>-dependent enzyme, transketolase, from fibroblasts of a diabetic patient who developed Wernicke's encephalopathy when treated with tolazamide, in order to delineate if this patient also had transketolase abnormality [high Km for thiamine pyrophosphate (TPP)], as previously reported in postalcoholic <span class=""disease"">Wernicke-Korsakoff syndrome</span>."		3762968	3762968_D013831_D020915	bcv_easy_727				
	D013831	"<span class=""chemical"">thiamine</span>"		D003920	"<span class=""disease"">diabetic</span>"	"We studied a <span class=""chemical"">thiamine</span>-dependent enzyme, transketolase, from fibroblasts of a <span class=""disease"">diabetic</span> patient who developed Wernicke's encephalopathy when treated with tolazamide, in order to delineate if this patient also had transketolase abnormality [high Km for thiamine pyrophosphate (TPP)], as previously reported in postalcoholic Wernicke-Korsakoff syndrome."		3762968	3762968_D013831_D003920	bcv_easy_728				
	D013835	"<span class=""chemical"">thiamine pyrophosphate/TPP</span>"		D003920	"<span class=""disease"">diabetic</span>"	"We studied a thiamine-dependent enzyme, transketolase, from fibroblasts of a <span class=""disease"">diabetic</span> patient who developed Wernicke's encephalopathy when treated with tolazamide, in order to delineate if this patient also had transketolase abnormality [high Km for <span class=""chemical"">thiamine pyrophosphate</span> (<span class=""chemical"">TPP</span>)], as previously reported in postalcoholic Wernicke-Korsakoff syndrome."		3762968	3762968_D013835_D003920	bcv_easy_729				
	D014042	"<span class=""chemical"">tolazamide</span>"		D003920	"<span class=""disease"">diabetic</span>"	"We studied a thiamine-dependent enzyme, transketolase, from fibroblasts of a <span class=""disease"">diabetic</span> patient who developed Wernicke's encephalopathy when treated with <span class=""chemical"">tolazamide</span>, in order to delineate if this patient also had transketolase abnormality [high Km for thiamine pyrophosphate (TPP)], as previously reported in postalcoholic Wernicke-Korsakoff syndrome."		3762968	3762968_D014042_D003920	bcv_easy_730				
	D013835	"<span class=""chemical"">TPP</span>"		D003920	"<span class=""disease"">diabetic</span>"	"We found that the above-mentioned patient and one of the <span class=""disease"">diabetic</span> kindreds with no history of Wernicke's encephalopathy had abnormal transketolase as determined by its Km for <span class=""chemical"">TPP</span>."		3762968	3762968_D013835_D003920	bcv_easy_731				
	D013835	"<span class=""chemical"">TPP</span>"		D014899	"<span class=""disease"">Wernicke's encephalopathy</span>"	"We found that the above-mentioned patient and one of the diabetic kindreds with no history of <span class=""disease"">Wernicke's encephalopathy</span> had abnormal transketolase as determined by its Km for <span class=""chemical"">TPP</span>."		3762968	3762968_D013835_D014899	bcv_easy_732				
	D014042	"<span class=""chemical"">tolazamide</span>"		D020915	"<span class=""disease"">Wernicke-Korsakoff syndrome</span>"	"These data suggest a similarity between postalcoholic <span class=""disease"">Wernicke-Korsakoff syndrome</span> and the patient with <span class=""chemical"">tolazamide</span>-induced Wernicke's encephalopathy from the standpoint of transketolase abnormality."		3762968	3762968_D014042_D020915	bcv_easy_733				
	D007649	"<span class=""chemical"">ketamine</span>"		D002375	"<span class=""disease"">Catalepsy</span>"	"<span class=""disease"">Catalepsy</span> induced by combinations of <span class=""chemical"">ketamine</span> and morphine: potentiation, antagonism, tolerance and cross-tolerance in the rat."		2716967	2716967_D007649_D002375	bcv_easy_734				
	D009020	"<span class=""chemical"">morphine</span>"		D002375	"<span class=""disease"">Catalepsy</span>"	"<span class=""disease"">Catalepsy</span> induced by combinations of ketamine and <span class=""chemical"">morphine</span>: potentiation, antagonism, tolerance and cross-tolerance in the rat."		2716967	2716967_D009020_D002375	bcv_easy_735				
	D007649	"<span class=""chemical"">ketamine</span>"		D002375	"<span class=""disease"">catalepsy</span>"	"Previous studies demonstrated that both <span class=""chemical"">ketamine</span> and morphine induced analgesia and <span class=""disease"">catalepsy</span> in the rat."		2716967	2716967_D007649_D002375	bcv_easy_736				
	D009020	"<span class=""chemical"">morphine</span>"		D002375	"<span class=""disease"">catalepsy</span>"	"Previous studies demonstrated that both ketamine and <span class=""chemical"">morphine</span> induced analgesia and <span class=""disease"">catalepsy</span> in the rat."		2716967	2716967_D009020_D002375	bcv_easy_737				
	D007649	"<span class=""chemical"">ketamine</span>"		D000699	"<span class=""disease"">analgesia</span>"	"Previous studies demonstrated that both <span class=""chemical"">ketamine</span> and morphine induced <span class=""disease"">analgesia</span> and catalepsy in the rat."		2716967	2716967_D007649_D000699	bcv_easy_738				
	D007649	"<span class=""chemical"">ketamine</span>"		D002375	"<span class=""disease"">cataleptic</span>"	"Pre-treatment with <span class=""chemical"">ketamine</span> produced cross-tolerance to morphine, whereas pretreatment with morphine did not induce cross-tolerance to <span class=""chemical"">ketamine</span> but rather augmented the <span class=""disease"">cataleptic</span> response; this augmentation was attributed to residual morphine in the brain."		2716967	2716967_D007649_D002375	bcv_easy_739				
	D009020	"<span class=""chemical"">morphine</span>"		D002375	"<span class=""disease"">cataleptic</span>"	"Pre-treatment with ketamine produced cross-tolerance to <span class=""chemical"">morphine</span>, whereas pretreatment with <span class=""chemical"">morphine</span> did not induce cross-tolerance to ketamine but rather augmented the <span class=""disease"">cataleptic</span> response; this augmentation was attributed to residual <span class=""chemical"">morphine</span> in the brain."		2716967	2716967_D009020_D002375	bcv_easy_740				
	D009020	"<span class=""chemical"">morphine</span>"		D009127	"<span class=""disease"">rigidity</span>"	"Latency to the loss of righting reflex, <span class=""disease"">rigidity</span> and behavior on recovery, reflected the relative predominance of ketamine or <span class=""chemical"">morphine</span> in each combination."		2716967	2716967_D009020_D009127	bcv_easy_741				
	D007649	"<span class=""chemical"">ketamine</span>"		D009127	"<span class=""disease"">rigidity</span>"	"Latency to the loss of righting reflex, <span class=""disease"">rigidity</span> and behavior on recovery, reflected the relative predominance of <span class=""chemical"">ketamine</span> or morphine in each combination."		2716967	2716967_D007649_D009127	bcv_easy_742				
	D009270	"<span class=""chemical"">Naloxone</span>"		D002375	"<span class=""disease"">cataleptic</span>"	"<span class=""chemical"">Naloxone</span> inhibited the induced <span class=""disease"">cataleptic</span> effects."		2716967	2716967_D009270_D002375	bcv_easy_743				
	D009270	"<span class=""chemical"">naloxone</span>"		D002375	"<span class=""disease"">catalepsy</span>"	"While the mutual potentiation, antagonism and tolerance suggest common mechanisms for the induced <span class=""disease"">catalepsy</span>, differences in latency, rigidity and behavior, asymmetry of cross-tolerance and a widely-different ID50 for <span class=""chemical"">naloxone</span> would argue against an action at a single opioid site."		2716967	2716967_D009270_D002375	bcv_easy_744				
	D009270	"<span class=""chemical"">naloxone</span>"		D009127	"<span class=""disease"">rigidity</span>"	"While the mutual potentiation, antagonism and tolerance suggest common mechanisms for the induced catalepsy, differences in latency, <span class=""disease"">rigidity</span> and behavior, asymmetry of cross-tolerance and a widely-different ID50 for <span class=""chemical"">naloxone</span> would argue against an action at a single opioid site."		2716967	2716967_D009270_D009127	bcv_easy_745				
	D000809	"<span class=""chemical"">angiotensin</span>"		D051437	"<span class=""disease"">decreased renal function</span>"	"Predictors of <span class=""disease"">decreased renal function</span> in patients with heart failure during <span class=""chemical"">angiotensin</span>-converting enzyme inhibitor therapy: results from the studies of left ventricular dysfunction (SOLVD)"		10539815	10539815_D000809_D051437	bcv_easy_746				
	D000809	"<span class=""chemical"">angiotensin</span>"		D006333	"<span class=""disease"">heart failure</span>"	"Predictors of decreased renal function in patients with <span class=""disease"">heart failure</span> during <span class=""chemical"">angiotensin</span>-converting enzyme inhibitor therapy: results from the studies of left ventricular dysfunction (SOLVD)"		10539815	10539815_D000809_D006333	bcv_easy_747				
	D000809	"<span class=""chemical"">angiotensin</span>"		D018487	"<span class=""disease"">left ventricular dysfunction</span>"	"Predictors of decreased renal function in patients with heart failure during <span class=""chemical"">angiotensin</span>-converting enzyme inhibitor therapy: results from the studies of <span class=""disease"">left ventricular dysfunction</span> (SOLVD)"		10539815	10539815_D000809_D018487	bcv_easy_748				
	D000809	"<span class=""chemical"">angiotensin</span>"		D051437	"<span class=""disease"">decreased renal function</span>"	"BACKGROUND: Although <span class=""chemical"">angiotensin</span>-converting enzyme inhibitor therapy reduces mortality rates in patients with congestive heart failure (CHF), it may also cause <span class=""disease"">decreased renal function</span>."		10539815	10539815_D000809_D051437	bcv_easy_749				
	D000809	"<span class=""chemical"">angiotensin</span>"		D006333	"<span class=""disease"">CHF/congestive heart failure</span>"	"BACKGROUND: Although <span class=""chemical"">angiotensin</span>-converting enzyme inhibitor therapy reduces mortality rates in patients with <span class=""disease"">congestive heart failure</span> (<span class=""disease"">CHF</span>), it may also cause decreased renal function."		10539815	10539815_D000809_D006333	bcv_easy_750				
	D000809	"<span class=""chemical"">angiotensin</span>"		D051437	"<span class=""disease"">reduction in renal function</span>"	"OBJECTIVE: To quantify specific clinical predictors of <span class=""disease"">reduction in renal function</span> in patients with CHF who are prescribed <span class=""chemical"">angiotensin</span>-converting enzyme inhibitor therapy."		10539815	10539815_D000809_D051437	bcv_easy_751				
