PMID	NUM_SENT	MENTION_INI	MENTION_END	MENTION_TEXT	MENTION_TYPE	MENTION_ID	SENTENCE
18559275	0	59	67	estrogen	Chemical	D004967	Broad modulation of neuropathic pain states by a selective estrogen receptor beta agonist.
18559275	1	15	24	estrogens	Chemical	D004967	The effects of estrogens on pain perception remain controversial.
18559275	2	75	84	estrogens	Chemical	D004967	In animal models, both beneficial and detrimental effects of non-selective estrogens have been reported.
18559275	3	24	32	estrogen	Chemical	D004967	ERb-131 a non-steroidal estrogen receptor beta ligand was evaluated in several pain animal models involving nerve injury or sensitization.
18559275	4	89	97	estrogen	Chemical	D004967	Using functional and binding assays, ERb-131 was characterized as a potent and selective estrogen receptor beta agonist.
18559275	5	31	39	estrogen	Chemical	D004967	In vivo, ERb-131 was devoid of estrogen receptor alpha activity as assessed in a rat uterotrophic assay.
18559275	6	51	60	capsaicin	Chemical	D002211	ERb-131 alleviated tactile hyperalgesia induced by capsaicin, and reversed tactile allodynia caused by spinal nerve ligation and various chemical insults.
18559275	8	6	14	estrogen	Chemical	D004967	Thus, estrogen receptor beta agonism is a critical effector in attenuating a broad range of anti-nociceptive states.
8358057	2	13	22	androgens	Chemical	D000728	Although all androgens have an effect on prostatic cells, it is believed that dihydrotestosterone (DHT) is the active metabolite primarily utilized by prostatic cancer cells for growth and division.
8358057	2	78	97	dihydrotestosterone	Chemical	D013196	Although all androgens have an effect on prostatic cells, it is believed that dihydrotestosterone (DHT) is the active metabolite primarily utilized by prostatic cancer cells for growth and division.
8358057	2	99	102	DHT	Chemical	CHEBI:16330	Although all androgens have an effect on prostatic cells, it is believed that dihydrotestosterone (DHT) is the active metabolite primarily utilized by prostatic cancer cells for growth and division.
8358057	3	68	71	DHT	Chemical	CHEBI:16330	Hormonal therapies are therefore designed to lower tissue levels of DHT or prevent its binding to receptors on prostatic cancer cells.
8358057	5	31	40	estrogens	Chemical	D004967	Until recently orchiectomy and estrogens were the two main alternatives, but new compounds such as luteinizing hormone releasing hormone analogs and antiandrogens have shown to be as effective and less toxic than estrogens.
8358057	5	213	222	estrogens	Chemical	D004967	Until recently orchiectomy and estrogens were the two main alternatives, but new compounds such as luteinizing hormone releasing hormone analogs and antiandrogens have shown to be as effective and less toxic than estrogens.
23758078	0	7	19	telemedicine	Chemical		Use of telemedicine to improve glycemic management in a skilled nursing facility: a pilot study.
23758078	1	69	81	telemedicine	Chemical		The objective of this study was to evaluate the feasibility of using telemedicine to improve glycemic control (reduce episodes of hypoglycemia and severe hyperglycemia) for residents with diabetes in a skilled nursing facility.
23758078	6	29	36	glucose	Chemical	D005947	The endocrinologist reviewed glucose levels from point-of-care glucose meter downloads, dietary intake, medications, and medical status and recommended changes in glycemic therapy as needed.
23758078	6	63	70	glucose	Chemical	D005947	The endocrinologist reviewed glucose levels from point-of-care glucose meter downloads, dietary intake, medications, and medical status and recommended changes in glycemic therapy as needed.
23758078	7	22	29	glucose	Chemical	D005947	Measurements included glucose levels from point-of-care glucose meter downloads, hemoglobin A1c (A1c) levels, and a nurse satisfaction survey.
23758078	7	56	63	glucose	Chemical	D005947	Measurements included glucose levels from point-of-care glucose meter downloads, hemoglobin A1c (A1c) levels, and a nurse satisfaction survey.
23758078	12	21	33	telemedicine	Chemical		Results suggest that telemedicine diabetes consultations to skilled nursing facilities can improve glycemic management.
1762345	0	12	33	delta-aminolevulinate	Chemical		Erythrocyte delta-aminolevulinate dehydratase measurements in Balkan endemic nephropathy.
1762345	2	126	147	delta-aminolevulinate	Chemical		The possible etiological role of some toxic factors was considered in this study by investigating the activity of erythrocyte delta-aminolevulinate dehydratase (ALA-D), an enzyme influenced by various environmental factors.
1762345	4	0	11	Glutathione	Chemical	D005978	Glutathione concentration was found normal in all the groups studied, however, it was possible to reactivate the enzyme in vitro by addition of exogenous glutathione.
1762345	4	154	165	glutathione	Chemical	D005978	Glutathione concentration was found normal in all the groups studied, however, it was possible to reactivate the enzyme in vitro by addition of exogenous glutathione.
15186711	5	137	150	Vitamin B(12)	Chemical	D014805	Frequent strategies included dietary changes, vitamins, modification of routines, rest, exercise, and prescribed medications for anemia, Vitamin B(12) deficiency, or testosterone deficiency.
15186711	5	166	178	testosterone	Chemical	D013739	Frequent strategies included dietary changes, vitamins, modification of routines, rest, exercise, and prescribed medications for anemia, Vitamin B(12) deficiency, or testosterone deficiency.
20230883	0	53	62	protamine	Chemical		Ternary nanoparticles of anionic lipid nanoparticles/protamine/DNA for gene delivery.
20230883	1	124	133	protamine	Chemical		In this study, the lipid nanoparticles with excellent cellular uptake capacity were utilized to prepare lipid nanoparticles/protamine/DNA ternary nanoparticles for gene delivery.
20230883	2	42	53	monostearin	Chemical	C048159	Anionic lipid nanoparticles consisting of monostearin (MS) and different content of oleic acid (OA) were prepared.
20230883	2	84	94	oleic acid	Chemical	D019301	Anionic lipid nanoparticles consisting of monostearin (MS) and different content of oleic acid (OA) were prepared.
20230883	4	4	13	protamine	Chemical		The protamine/DNA complex was prepared by mixing the DNA and protamine solution with 1:2 mass ratio.
20230883	4	61	70	protamine	Chemical		The protamine/DNA complex was prepared by mixing the DNA and protamine solution with 1:2 mass ratio.
20230883	5	20	29	protamine	Chemical		The average size of protamine/DNA complex was 128.5 nm and with 19.4 mV zeta potential.
20230883	6	20	29	protamine	Chemical		Lipid nanoparticles/protamine/DNA ternary nanoparticles were then prepared by combining the protamine/DNA binary complex with lipid nanoparticles.
20230883	6	92	101	protamine	Chemical		Lipid nanoparticles/protamine/DNA ternary nanoparticles were then prepared by combining the protamine/DNA binary complex with lipid nanoparticles.
20230883	10	35	44	protamine	Chemical		Lipid nanoparticles with 20 wt% OA/protamine/DNA ternary nanoparticles (w/w/w, 65:6:3) showed the best and the most durable gene transfection even in the presence of serum.
17323187	0	27	37	ramosetron	Chemical	C071315	Pharmacological profile of ramosetron, a novel therapeutic agent for IBS.
17323187	1	0	10	Ramosetron	Chemical	C071315	Ramosetron is a potent and selective serotonin (5-HT)(3) receptor antagonist that has been shown to affect abnormal colonic function and abdominal pain in animals.
17323187	1	37	46	serotonin	Chemical	D012701	Ramosetron is a potent and selective serotonin (5-HT)(3) receptor antagonist that has been shown to affect abnormal colonic function and abdominal pain in animals.
17323187	1	48	52	5-HT	Chemical	D012701	Ramosetron is a potent and selective serotonin (5-HT)(3) receptor antagonist that has been shown to affect abnormal colonic function and abdominal pain in animals.
17323187	2	0	10	Ramosetron	Chemical	C071315	Ramosetron (0.3 to 100 microg/kg, p.o.) has been found to significantly suppress abnormal defecation induced by conditioned-fear stress (CFS), restraint stress, corticotropin releasing factor (CRF) and 5-HT in rats and mice, and these effects were more potent than those of alosetron, cilansetron or loperamide.
17323187	2	202	206	5-HT	Chemical	D012701	Ramosetron (0.3 to 100 microg/kg, p.o.) has been found to significantly suppress abnormal defecation induced by conditioned-fear stress (CFS), restraint stress, corticotropin releasing factor (CRF) and 5-HT in rats and mice, and these effects were more potent than those of alosetron, cilansetron or loperamide.
17323187	2	285	296	cilansetron	Chemical	C084473	Ramosetron (0.3 to 100 microg/kg, p.o.) has been found to significantly suppress abnormal defecation induced by conditioned-fear stress (CFS), restraint stress, corticotropin releasing factor (CRF) and 5-HT in rats and mice, and these effects were more potent than those of alosetron, cilansetron or loperamide.
17323187	2	300	310	loperamide	Chemical	D008139	Ramosetron (0.3 to 100 microg/kg, p.o.) has been found to significantly suppress abnormal defecation induced by conditioned-fear stress (CFS), restraint stress, corticotropin releasing factor (CRF) and 5-HT in rats and mice, and these effects were more potent than those of alosetron, cilansetron or loperamide.
17323187	3	19	29	ramosetron	Chemical	C071315	On the other hand, ramosetron (3,000 microg/kg, p. o., once daily for 7 days) did not inhibit normal defecation in dogs while tiquizium significantly inhibited it.
17323187	3	126	135	tiquizium	Chemical		On the other hand, ramosetron (3,000 microg/kg, p. o., once daily for 7 days) did not inhibit normal defecation in dogs while tiquizium significantly inhibited it.
17323187	4	0	10	Ramosetron	Chemical	C071315	Ramosetron (3 to 100 microg/kg, p. o.) also significantly prevented CFS-induced acceleration of colonic transit and CRF-induced abnormal water transport in rats, respectively.
17323187	5	10	20	ramosetron	Chemical	C071315	Moreover, ramosetron (0.3 to 3 microg/kg, p. o.) significantly suppressed restraint stress-induced decrease in colonic pain threshold, an effect not observed with loperamide.
17323187	5	163	173	loperamide	Chemical	D008139	Moreover, ramosetron (0.3 to 3 microg/kg, p. o.) significantly suppressed restraint stress-induced decrease in colonic pain threshold, an effect not observed with loperamide.
17323187	6	28	38	ramosetron	Chemical	C071315	These results indicate that ramosetron produce beneficial clinical effects on IBS symptoms.
22151787	0	83	98	chloramphenicol	Chemical	D002701	Endophthalmitis following cataract surgery: the role of prophylactic postoperative chloramphenicol eye drops.
22151787	1	114	129	chloramphenicol	Chemical	D002701	PURPOSE: The main aim of the study was to assess whether omitting prophylactic postoperative topical antibiotics (chloramphenicol) influenced the risk of developing endophthalmitis after cataract surgery.
22151787	3	35	50	chloramphenicol	Chemical	D002701	Postoperative topical antibiotics (chloramphenicol) were omitted from 2007 onwards, as was the first postoperative day review.
22151787	10	154	169	corticosteroids	Chemical	D000305	CONCLUSION: We found no difference in the frequency of PE following cataract surgery when changing the postoperative topical medication from a mixture of corticosteroids and antibiotics to only corticosteroids.
22151787	10	194	209	corticosteroids	Chemical	D000305	CONCLUSION: We found no difference in the frequency of PE following cataract surgery when changing the postoperative topical medication from a mixture of corticosteroids and antibiotics to only corticosteroids.
23349849	0	0	10	Flavonoids	Chemical	D005419	Flavonoids, flavonoid subclasses and breast cancer risk: a meta-analysis of epidemiologic studies.
23349849	0	12	21	flavonoid	Chemical	CHEBI:47916	Flavonoids, flavonoid subclasses and breast cancer risk: a meta-analysis of epidemiologic studies.
23349849	1	66	76	flavonoids	Chemical	D005419	BACKGROUND: Studies have suggested the chemopreventive effects of flavonoids on carcinogenesis.
23349849	2	55	65	flavonoids	Chemical	D005419	Yet numbers of epidemiologic studies assessing dietary flavonoids and breast cancer risk have yielded inconsistent results.
23349849	3	24	34	flavonoids	Chemical	D005419	The association between flavonoids, flavonoid subclasses (flavonols, flavan-3-ols, etc.) and the risk of breast cancer lacks systematic analysis.
23349849	3	36	45	flavonoid	Chemical	CHEBI:47916	The association between flavonoids, flavonoid subclasses (flavonols, flavan-3-ols, etc.) and the risk of breast cancer lacks systematic analysis.
23349849	3	69	81	flavan-3-ols	Chemical		The association between flavonoids, flavonoid subclasses (flavonols, flavan-3-ols, etc.) and the risk of breast cancer lacks systematic analysis.
23349849	4	55	65	flavonoids	Chemical	D005419	OBJECTIVE: We aimed to examine the association between flavonoids, each flavonoid subclass (except isoflavones) and the risk of breast cancer by conducting a meta-analysis.
23349849	4	72	81	flavonoid	Chemical	CHEBI:47916	OBJECTIVE: We aimed to examine the association between flavonoids, each flavonoid subclass (except isoflavones) and the risk of breast cancer by conducting a meta-analysis.
23349849	9	97	106	flavonoid	Chemical	CHEBI:47916	We calculated the summary RRs of breast cancer risk for the highest vs lowest categories of each flavonoid subclass respectively.
23349849	10	121	129	flavones	Chemical	D047309	The risk of breast cancer significantly decreased in women with high intake of flavonols (RR=0.88, 95% CI 0.80-0.98) and flavones (RR=0.83, 95% CI: 0.76-0.91) compared with that in those with low intake of flavonols and flavones.
23349849	10	220	228	flavones	Chemical	D047309	The risk of breast cancer significantly decreased in women with high intake of flavonols (RR=0.88, 95% CI 0.80-0.98) and flavones (RR=0.83, 95% CI: 0.76-0.91) compared with that in those with low intake of flavonols and flavones.
23349849	11	39	51	flavan-3-ols	Chemical		However, no significant association of flavan-3-ols (RR=0.93, 95% CI: 0.84-1.02), flavanones (summary RR=0.95, 95% CI: 0.88-1.03), anthocyanins (summary RR=0.97, 95% CI: 0.87-1.08) or total flavonoids (summary RR=0.98, 95% CI: 0.86-1.12) intake with breast cancer risk was observed.
