_unit_id	_created_at	_golden	_id	_missed	_started_at	_tainted	_channel	_trust	_worker_id	_country	_region	_city	_ip	broad_rel_type	comments_box	deep_semantics	broad_rel_type_gold	deep_semantics_gold	form_object	form_subject	formatted_sentence	gold_std_association_type	num_sentence	object_end	object_start	object_text	object_type	original_sentence	pub_rel_id	pubmed_id	subject_end	subject_start	subject_text	subject_type
706124847	4/22/2015 00:18:23	true	1618886007		4/21/2015 23:50:24	false	neodev	0.9	32347163	USA	NY	Rochester	192.254.73.179	speculative		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 00:19:19	true	1618886376		4/22/2015 00:01:12	false	tremorgames	0.8	30610730	ESP	58	A Coruña	83.165.2.177	speculative		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 00:19:51	true	1618886486	true	4/22/2015 00:09:42	true	clixsense	0.4	8321836	IDN	37	Dumai	103.16.132.60	positive		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 00:20:57	true	1618886813	true	4/22/2015 00:05:47	false	clixsense	0.7	6340330	USA	NY	Canajoharie	67.248.115.74	positive		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 00:25:50	true	1618888625		4/21/2015 23:57:51	true	elite	0.5	30802921	USA	FL	Orlando	68.202.216.38	speculative		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 00:26:51	true	1618888947		4/22/2015 00:05:41	false	neodev	0.9	28584099	VEN	7	Valencia	200.8.29.219	speculative		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 01:02:27	true	1618901780		4/22/2015 00:54:41	false	neodev	0.7	21808060	IND	19	Bangalore	117.192.148.48	speculative		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 01:05:19	true	1618902737		4/22/2015 00:52:21	false	elite	1	29922299	HUN	5	Budapest	89.132.97.124	speculative		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 01:15:02	true	1618906385	true	4/22/2015 01:11:05	false	clixsense	0.8462	19130982	PHL	F2	Quezon City	112.198.82.55	positive		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 01:17:38	true	1618907438	true	4/22/2015 00:56:55	true	elite	0.4	30999839	VNM	44	Hanoi	103.234.88.143	positive		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 01:20:06	true	1618908315		4/22/2015 00:54:40	false	neodev	0.7333	19495453	IND	16	Pune	116.75.16.49	speculative		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 01:20:25	true	1618908467		4/22/2015 01:01:02	true	tremorgames	0.5	32054820	MEX	9	Mexico	201.141.113.245	speculative		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 01:24:27	true	1618910127		4/22/2015 01:17:17	true	elite	0.6667	31666244	VNM	20	Ho Chi Minh City	14.161.30.142	speculative		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
